,trial,movie,cell,frame,cell_area,cv_area,cell_centroid_r,cell_centroid_c,cv_centroid_r,cv_centroid_c,cell_speed,vel_dx,vel_dy,cv_dx,cv_dy,cv_angle
61,4,10,1.0,256,25961,869,676.3242941335079,1754.931088941104,679.707,1690.91,3.2566490382772826,0.9998193660356549,-0.019006191098191526,-0.998607022242179,-0.052763767195000054,-3.069797037582215
62,4,10,1.0,300,26361,723,641.8240582678958,1922.6799059216266,667.351,1863.19,3.1222598776357184,0.9884292751492084,0.1516824578783269,-0.9189700569881338,-0.39432731880916655,-2.8885271166402084
63,5,11,1.0,33,30224,878,1183.126555055585,992.905108523028,1156.789,1059.139,2.1168063135047253,-0.333952411154429,-0.9425899358067342,0.9292294725240692,0.369503162899372,2.2897642311072177
64,5,11,1.0,80,31331,1000,1336.797867926335,1081.867575244965,1263.461,1061.933,5.094410891398913,0.8849568045042446,-0.46567311943211426,-0.2623042296532922,0.9649852284392714,2.320600680025597
65,5,11,1.0,127,31025,262,1407.6701047542304,1236.0413215149074,1375.027,1145.374,5.411846763684692,0.9904284388314502,-0.13802719860192922,-0.9408779231167315,0.3387458247588389,2.9344783306805526
66,5,11,1.0,165,30773,829,1329.3414031781108,1330.9926883956716,1366.97,1261.1,5.3983905340173735,0.052628130352264775,0.998614179698859,-0.8805022703848704,-0.4740419304735483,2.1173243999566953
67,5,11,1.0,202,29629,996,1249.3429747882142,1302.6656316446724,1318.702,1286.476,2.552380589558727,-0.4300810885160244,0.9027902620768966,-0.2273076309175232,-0.9738230028740659,2.4676980137505145
68,5,11,1.0,247,30050,968,1142.2519467554077,1285.2235607321131,1204.636,1278.934,2.0150301815604896,-0.5996198896048953,0.800284941749008,-0.10031148000119884,-0.9949560829403321,2.3980861229084605
69,5,11,1.0,288,29729,767,1104.0183995425343,1227.5806787984795,1160.264,1261.473,1.2932733070030338,-0.5733753556125537,0.8192928057637132,0.5161179877005929,-0.856517497061146,3.0732852765571725
70,5,12,2.0,4,31517,699,1188.237205317765,955.3133864263731,1234.441,908.892,,,,-0.7087659353202715,-0.705443724849531,
